"lineage","iteration","participant","trial","stim_color","stim_color_rescale","stim_frequency","RT","bounded","skew","condition"
"s88975817",2,"iU744454",10,200,0.777777777777778,0.1,3403,"0","U","I"
"s57598239",7,"iU838884",1,125,0.444444444444444,0.1,1101,"1","U","I"
"s57598239",7,"iU838884",2,50,0.111111111111111,0.1,1002,"0","U","I"
"s57598239",7,"iU838884",3,225,0.888888888888889,0.1,730,"0","U","I"
"s57598239",7,"iU838884",4,175,0.666666666666667,0.1,1301,"0","U","I"
"s57598239",7,"iU838884",5,100,0.333333333333333,0.1,640,"0","U","I"
"s57598239",7,"iU838884",6,150,0.555555555555556,0.1,1112,"1","U","I"
"s57598239",7,"iU838884",7,250,1,0.1,722,"0","U","I"
"s57598239",7,"iU838884",8,75,0.222222222222222,0.1,888,"0","U","I"
"s57598239",7,"iU838884",9,200,0.777777777777778,0.1,760,"0","U","I"
"s57598239",7,"iU838884",10,25,0,0.1,618,"0","U","I"
"s51398248",3,"iR763032",1,225,0.888888888888889,0.166666666666667,826,"1","S","I"
"s51398248",3,"iR763032",2,175,0.666666666666667,0.1,740,"1","S","I"
"s51398248",3,"iR763032",3,75,0.222222222222222,0.0333333333333333,509,"0","S","I"
"s51398248",3,"iR763032",4,250,1,0.333333333333333,594,"1","S","I"
"s51398248",3,"iR763032",5,125,0.444444444444444,0.0666666666666667,819,"1","S","I"
"s51398248",3,"iR763032",6,150,0.555555555555556,0.0666666666666667,754,"1","S","I"
"s51398248",3,"iR763032",7,200,0.777777777777778,0.133333333333333,970,"1","S","I"
"s51398248",3,"iR763032",8,100,0.333333333333333,0.0333333333333333,598,"1","S","I"
"s51398248",3,"iR763032",9,50,0.111111111111111,0.0333333333333333,1213,"0","S","I"
"s51398248",3,"iR763032",10,25,0,0.0333333333333333,1725,"0","S","I"
"s56599397",4,"iR857968",1,125,0.444444444444444,0.0666666666666667,1610,"0","S","I"
"s56599397",4,"iR857968",2,200,0.777777777777778,0.133333333333333,661,"0","S","I"
"s56599397",4,"iR857968",3,250,1,0.333333333333333,664,"0","S","I"
"s56599397",4,"iR857968",4,100,0.333333333333333,0.0333333333333333,810,"1","S","I"
"s56599397",4,"iR857968",5,150,0.555555555555556,0.0666666666666667,1605,"0","S","I"
"s56599397",4,"iR857968",6,225,0.888888888888889,0.166666666666667,873,"0","S","I"
"s56599397",4,"iR857968",7,75,0.222222222222222,0.0333333333333333,1130,"1","S","I"
"s56599397",4,"iR857968",8,50,0.111111111111111,0.0333333333333333,1207,"0","S","I"
"s56599397",4,"iR857968",9,25,0,0.0333333333333333,1532,"0","S","I"
"s56599397",4,"iR857968",10,175,0.666666666666667,0.1,889,"0","S","I"
"s68224617",2,"iU898134",1,100,0.333333333333333,0.1,1796,"1","U","I"
"s68224617",2,"iU898134",2,50,0.111111111111111,0.1,2116,"1","U","I"
"s68224617",2,"iU898134",3,250,1,0.1,971,"1","U","I"
"s68224617",2,"iU898134",4,175,0.666666666666667,0.1,1408,"1","U","I"
"s68224617",2,"iU898134",5,75,0.222222222222222,0.1,4771,"0","U","I"
"s68224617",2,"iU898134",6,200,0.777777777777778,0.1,1278,"1","U","I"
"s68224617",2,"iU898134",7,150,0.555555555555556,0.1,1197,"1","U","I"
"s68224617",2,"iU898134",8,225,0.888888888888889,0.1,1599,"1","U","I"
"s68224617",2,"iU898134",9,125,0.444444444444444,0.1,2129,"1","U","I"
"s68224617",2,"iU898134",10,25,0,0.1,2073,"1","U","I"
"s39582121",6,"iL286525",1,75,0.222222222222222,0.133333333333333,1414,"0","S","I"
"s39582121",6,"iL286525",2,150,0.555555555555556,0.0666666666666667,1003,"1","S","I"
"s39582121",6,"iL286525",3,225,0.888888888888889,0.0333333333333333,938,"0","S","I"
"s39582121",6,"iL286525",4,100,0.333333333333333,0.1,829,"0","S","I"
"s39582121",6,"iL286525",5,125,0.444444444444444,0.0666666666666667,938,"1","S","I"
"s39582121",6,"iL286525",6,50,0.111111111111111,0.166666666666667,787,"0","S","I"
"s39582121",6,"iL286525",7,200,0.777777777777778,0.0333333333333333,1382,"1","S","I"
"s39582121",6,"iL286525",8,250,1,0.0333333333333333,966,"0","S","I"
"s39582121",6,"iL286525",9,25,0,0.333333333333333,1127,"0","S","I"
"s39582121",6,"iL286525",10,175,0.666666666666667,0.0333333333333333,1251,"1","S","I"
"11",3,"cU241833",1,125,0.444444444444444,0.1,1270,"0","U","C"
"11",3,"cU241833",2,225,0.888888888888889,0.1,808,"0","U","C"
"11",3,"cU241833",3,250,1,0.1,690,"0","U","C"
"11",3,"cU241833",4,200,0.777777777777778,0.1,1041,"1","U","C"
"11",3,"cU241833",5,175,0.666666666666667,0.1,895,"1","U","C"
"11",3,"cU241833",6,100,0.333333333333333,0.1,3911,"1","U","C"
"11",3,"cU241833",7,75,0.222222222222222,0.1,654,"1","U","C"
"11",3,"cU241833",8,50,0.111111111111111,0.1,930,"0","U","C"
"11",3,"cU241833",9,25,0,0.1,782,"0","U","C"
"11",3,"cU241833",10,150,0.555555555555556,0.1,1293,"0","U","C"
"s96342698",3,"iU499151",1,175,0.666666666666667,0.1,1708,"0","U","I"
"s96342698",3,"iU499151",2,225,0.888888888888889,0.1,949,"1","U","I"
"s96342698",3,"iU499151",3,150,0.555555555555556,0.1,885,"0","U","I"
"s96342698",3,"iU499151",4,100,0.333333333333333,0.1,549,"0","U","I"
"s96342698",3,"iU499151",5,200,0.777777777777778,0.1,1283,"1","U","I"
"s96342698",3,"iU499151",6,50,0.111111111111111,0.1,660,"0","U","I"
"s96342698",3,"iU499151",7,125,0.444444444444444,0.1,699,"0","U","I"
"s96342698",3,"iU499151",8,75,0.222222222222222,0.1,651,"0","U","I"
"s96342698",3,"iU499151",9,25,0,0.1,548,"0","U","I"
"s96342698",3,"iU499151",10,250,1,0.1,562,"0","U","I"
"9",4,"cU151198",1,250,1,0.1,1034,"0","U","C"
"9",4,"cU151198",2,225,0.888888888888889,0.1,830,"0","U","C"
"9",4,"cU151198",3,125,0.444444444444444,0.1,749,"1","U","C"
"9",4,"cU151198",4,25,0,0.1,669,"0","U","C"
"9",4,"cU151198",5,175,0.666666666666667,0.1,1410,"1","U","C"
"9",4,"cU151198",6,50,0.111111111111111,0.1,1312,"0","U","C"
"9",4,"cU151198",7,150,0.555555555555556,0.1,1513,"1","U","C"
"9",4,"cU151198",8,100,0.333333333333333,0.1,1380,"1","U","C"
"9",4,"cU151198",9,75,0.222222222222222,0.1,1071,"0","U","C"
"9",4,"cU151198",10,200,0.777777777777778,0.1,1547,"0","U","C"
"s98788102",2,"iR849000",1,175,0.666666666666667,0.1,4762,"0","S","I"
"s98788102",2,"iR849000",2,25,0,0.0333333333333333,1167,"0","S","I"
"s98788102",2,"iR849000",3,100,0.333333333333333,0.0333333333333333,1546,"1","S","I"
"s98788102",2,"iR849000",4,225,0.888888888888889,0.166666666666667,1276,"1","S","I"
"s98788102",2,"iR849000",5,75,0.222222222222222,0.0333333333333333,1702,"0","S","I"
"s98788102",2,"iR849000",6,200,0.777777777777778,0.133333333333333,1136,"0","S","I"
"s98788102",2,"iR849000",7,150,0.555555555555556,0.0666666666666667,1205,"0","S","I"
"s98788102",2,"iR849000",8,125,0.444444444444444,0.0666666666666667,2416,"1","S","I"
"s98788102",2,"iR849000",9,250,1,0.333333333333333,1222,"1","S","I"
"s98788102",2,"iR849000",10,50,0.111111111111111,0.0333333333333333,1227,"0","S","I"
"2",6,"cU168188",1,25,0,0.1,937,"0","U","C"
"2",6,"cU168188",2,225,0.888888888888889,0.1,659,"0","U","C"
"2",6,"cU168188",3,175,0.666666666666667,0.1,793,"1","U","C"
"2",6,"cU168188",4,50,0.111111111111111,0.1,691,"0","U","C"
"2",6,"cU168188",5,100,0.333333333333333,0.1,336,"0","U","C"
"2",6,"cU168188",6,150,0.555555555555556,0.1,348,"0","U","C"
"2",6,"cU168188",7,250,1,0.1,1093,"0","U","C"
"2",6,"cU168188",8,75,0.222222222222222,0.1,2850,"0","U","C"
"2",6,"cU168188",9,125,0.444444444444444,0.1,6434,"0","U","C"
"2",6,"cU168188",10,200,0.777777777777778,0.1,770,"1","U","C"
"44",7,"cL215117",1,175,0.666666666666667,0.0333333333333333,1157,"0","S","C"
"44",7,"cL215117",2,25,0,0.333333333333333,658,"0","S","C"
"44",7,"cL215117",3,100,0.333333333333333,0.1,994,"0","S","C"
"44",7,"cL215117",4,200,0.777777777777778,0.0333333333333333,1361,"0","S","C"
"44",7,"cL215117",5,75,0.222222222222222,0.133333333333333,717,"0","S","C"
"44",7,"cL215117",6,150,0.555555555555556,0.0666666666666667,1412,"1","S","C"
"44",7,"cL215117",7,50,0.111111111111111,0.166666666666667,573,"0","S","C"
"44",7,"cL215117",8,125,0.444444444444444,0.0666666666666667,672,"1","S","C"
"44",7,"cL215117",9,250,1,0.0333333333333333,2449,"1","S","C"
"44",7,"cL215117",10,225,0.888888888888889,0.0333333333333333,909,"1","S","C"
"s50150563",2,"iU538938",1,200,0.777777777777778,0.1,2510,"1","U","I"
"s50150563",2,"iU538938",2,175,0.666666666666667,0.1,911,"0","U","I"
"s50150563",2,"iU538938",3,250,1,0.1,1248,"0","U","I"
"s50150563",2,"iU538938",4,225,0.888888888888889,0.1,2542,"1","U","I"
"s50150563",2,"iU538938",5,100,0.333333333333333,0.1,2854,"0","U","I"
"s50150563",2,"iU538938",6,75,0.222222222222222,0.1,1247,"0","U","I"
"s50150563",2,"iU538938",7,150,0.555555555555556,0.1,913,"0","U","I"
"s50150563",2,"iU538938",8,125,0.444444444444444,0.1,578,"0","U","I"
"s50150563",2,"iU538938",9,25,0,0.1,752,"0","U","I"
"s50150563",2,"iU538938",10,50,0.111111111111111,0.1,534,"0","U","I"
"s16342858",3,"iR665104",1,150,0.555555555555556,0.0666666666666667,1122,"1","S","I"
"s16342858",3,"iR665104",2,125,0.444444444444444,0.0666666666666667,1024,"0","S","I"
"s16342858",3,"iR665104",3,225,0.888888888888889,0.166666666666667,1194,"0","S","I"
"s16342858",3,"iR665104",4,175,0.666666666666667,0.1,975,"1","S","I"
"s16342858",3,"iR665104",5,75,0.222222222222222,0.0333333333333333,873,"0","S","I"
"s16342858",3,"iR665104",6,25,0,0.0333333333333333,1676,"0","S","I"
"s16342858",3,"iR665104",7,100,0.333333333333333,0.0333333333333333,1114,"0","S","I"
"s16342858",3,"iR665104",8,250,1,0.333333333333333,936,"0","S","I"
"s16342858",3,"iR665104",9,200,0.777777777777778,0.133333333333333,908,"0","S","I"
"s16342858",3,"iR665104",10,50,0.111111111111111,0.0333333333333333,935,"0","S","I"
"s37290515",7,"iL586478",1,150,0.555555555555556,0.0666666666666667,4828,"1","S","I"
"s37290515",7,"iL586478",2,100,0.333333333333333,0.1,992,"0","S","I"
"s37290515",7,"iL586478",3,50,0.111111111111111,0.166666666666667,812,"0","S","I"
"s37290515",7,"iL586478",4,25,0,0.333333333333333,906,"0","S","I"
"s37290515",7,"iL586478",5,75,0.222222222222222,0.133333333333333,1311,"0","S","I"
"s37290515",7,"iL586478",6,175,0.666666666666667,0.0333333333333333,5812,"1","S","I"
"s37290515",7,"iL586478",7,125,0.444444444444444,0.0666666666666667,1128,"0","S","I"
"s37290515",7,"iL586478",8,250,1,0.0333333333333333,1426,"0","S","I"
"s37290515",7,"iL586478",9,200,0.777777777777778,0.0333333333333333,2643,"1","S","I"
"s37290515",7,"iL586478",10,225,0.888888888888889,0.0333333333333333,1396,"1","S","I"
"s88714571",4,"iL629593",1,175,0.666666666666667,0.0333333333333333,994,"0","S","I"
"s88714571",4,"iL629593",2,150,0.555555555555556,0.0666666666666667,943,"0","S","I"
"s88714571",4,"iL629593",3,100,0.333333333333333,0.1,851,"0","S","I"
"s88714571",4,"iL629593",4,225,0.888888888888889,0.0333333333333333,988,"1","S","I"
"s88714571",4,"iL629593",5,25,0,0.333333333333333,1023,"1","S","I"
"s88714571",4,"iL629593",6,125,0.444444444444444,0.0666666666666667,757,"0","S","I"
"s88714571",4,"iL629593",7,75,0.222222222222222,0.133333333333333,904,"0","S","I"
"s88714571",4,"iL629593",8,250,1,0.0333333333333333,1044,"0","S","I"
"s88714571",4,"iL629593",9,50,0.111111111111111,0.166666666666667,909,"1","S","I"
"s88714571",4,"iL629593",10,200,0.777777777777778,0.0333333333333333,910,"1","S","I"
"23",3,"cR451997",1,50,0.111111111111111,0.0333333333333333,878,"0","S","C"
"23",3,"cR451997",2,250,1,0.333333333333333,1109,"0","S","C"
"23",3,"cR451997",3,225,0.888888888888889,0.166666666666667,1111,"0","S","C"
"23",3,"cR451997",4,150,0.555555555555556,0.0666666666666667,2561,"1","S","C"
"23",3,"cR451997",5,25,0,0.0333333333333333,693,"0","S","C"
"23",3,"cR451997",6,125,0.444444444444444,0.0666666666666667,607,"1","S","C"
"23",3,"cR451997",7,100,0.333333333333333,0.0333333333333333,746,"0","S","C"
"23",3,"cR451997",8,175,0.666666666666667,0.1,1227,"1","S","C"
"23",3,"cR451997",9,200,0.777777777777778,0.133333333333333,1091,"1","S","C"
"23",3,"cR451997",10,75,0.222222222222222,0.0333333333333333,666,"0","S","C"
"s36517804",4,"iR518727",1,225,0.888888888888889,0.166666666666667,1722,"1","S","I"
"s36517804",4,"iR518727",2,25,0,0.0333333333333333,670,"0","S","I"
"s36517804",4,"iR518727",3,50,0.111111111111111,0.0333333333333333,636,"0","S","I"
"s36517804",4,"iR518727",4,200,0.777777777777778,0.133333333333333,1242,"1","S","I"
"s36517804",4,"iR518727",5,75,0.222222222222222,0.0333333333333333,740,"0","S","I"
"s36517804",4,"iR518727",6,175,0.666666666666667,0.1,1276,"0","S","I"
"s36517804",4,"iR518727",7,125,0.444444444444444,0.0666666666666667,1880,"1","S","I"
"s36517804",4,"iR518727",8,150,0.555555555555556,0.0666666666666667,1294,"1","S","I"
"s36517804",4,"iR518727",9,250,1,0.333333333333333,692,"0","S","I"
"s36517804",4,"iR518727",10,100,0.333333333333333,0.0333333333333333,956,"0","S","I"
"s40576010",5,"iR761380",1,25,0,0.0333333333333333,1203,"0","S","I"
"s40576010",5,"iR761380",2,125,0.444444444444444,0.0666666666666667,420,"0","S","I"
"s40576010",5,"iR761380",3,250,1,0.333333333333333,771,"1","S","I"
"s40576010",5,"iR761380",4,200,0.777777777777778,0.133333333333333,539,"0","S","I"
"s40576010",5,"iR761380",5,75,0.222222222222222,0.0333333333333333,3933,"0","S","I"
"s40576010",5,"iR761380",6,150,0.555555555555556,0.0666666666666667,555,"0","S","I"
"s40576010",5,"iR761380",7,175,0.666666666666667,0.1,381,"0","S","I"
"s40576010",5,"iR761380",8,50,0.111111111111111,0.0333333333333333,1445,"0","S","I"
"s40576010",5,"iR761380",9,225,0.888888888888889,0.166666666666667,1085,"1","S","I"
"s40576010",5,"iR761380",10,100,0.333333333333333,0.0333333333333333,740,"0","S","I"
"s87572895",8,"iR592094",1,200,0.777777777777778,0.133333333333333,789,"0","S","I"
"s87572895",8,"iR592094",2,100,0.333333333333333,0.0333333333333333,563,"0","S","I"
"s87572895",8,"iR592094",3,250,1,0.333333333333333,838,"1","S","I"
"s87572895",8,"iR592094",4,25,0,0.0333333333333333,561,"0","S","I"
"s87572895",8,"iR592094",5,225,0.888888888888889,0.166666666666667,581,"1","S","I"
"s87572895",8,"iR592094",6,175,0.666666666666667,0.1,559,"0","S","I"
"s87572895",8,"iR592094",7,75,0.222222222222222,0.0333333333333333,870,"0","S","I"
"s87572895",8,"iR592094",8,150,0.555555555555556,0.0666666666666667,775,"1","S","I"
"s87572895",8,"iR592094",9,125,0.444444444444444,0.0666666666666667,980,"1","S","I"
"s87572895",8,"iR592094",10,50,0.111111111111111,0.0333333333333333,570,"0","S","I"
"s66062210",6,"iU329183",1,100,0.333333333333333,0.1,5044,"1","U","I"
"s66062210",6,"iU329183",2,125,0.444444444444444,0.1,1008,"1","U","I"
"s66062210",6,"iU329183",3,200,0.777777777777778,0.1,878,"0","U","I"
"s66062210",6,"iU329183",4,75,0.222222222222222,0.1,1614,"0","U","I"
"s66062210",6,"iU329183",5,50,0.111111111111111,0.1,1443,"0","U","I"
"s66062210",6,"iU329183",6,250,1,0.1,841,"0","U","I"
"s66062210",6,"iU329183",7,25,0,0.1,907,"0","U","I"
"s66062210",6,"iU329183",8,225,0.888888888888889,0.1,1020,"0","U","I"
"s66062210",6,"iU329183",9,150,0.555555555555556,0.1,1216,"0","U","I"
"s66062210",6,"iU329183",10,175,0.666666666666667,0.1,976,"0","U","I"
"s37572998",2,"iU155543",1,175,0.666666666666667,0.1,1541,"0","U","I"
"s37572998",2,"iU155543",2,125,0.444444444444444,0.1,1836,"1","U","I"
"s37572998",2,"iU155543",3,75,0.222222222222222,0.1,1260,"1","U","I"
"s37572998",2,"iU155543",4,225,0.888888888888889,0.1,1187,"1","U","I"
"s37572998",2,"iU155543",5,150,0.555555555555556,0.1,1325,"0","U","I"
"s37572998",2,"iU155543",6,25,0,0.1,2237,"1","U","I"
"s37572998",2,"iU155543",7,200,0.777777777777778,0.1,1785,"1","U","I"
"s37572998",2,"iU155543",8,100,0.333333333333333,0.1,1426,"1","U","I"
"s37572998",2,"iU155543",9,250,1,0.1,1786,"0","U","I"
"s37572998",2,"iU155543",10,50,0.111111111111111,0.1,1185,"1","U","I"
"s66062210",5,"iU329183",1,225,0.888888888888889,0.1,1322,"0","U","I"
"s66062210",5,"iU329183",2,75,0.222222222222222,0.1,1454,"0","U","I"
"s66062210",5,"iU329183",3,25,0,0.1,1076,"0","U","I"
"s66062210",5,"iU329183",4,175,0.666666666666667,0.1,1113,"0","U","I"
"s66062210",5,"iU329183",5,250,1,0.1,828,"0","U","I"
"s66062210",5,"iU329183",6,150,0.555555555555556,0.1,761,"1","U","I"
"s66062210",5,"iU329183",7,200,0.777777777777778,0.1,1119,"0","U","I"
"s66062210",5,"iU329183",8,100,0.333333333333333,0.1,1430,"0","U","I"
"s66062210",5,"iU329183",9,125,0.444444444444444,0.1,895,"1","U","I"
"s66062210",5,"iU329183",10,50,0.111111111111111,0.1,1095,"0","U","I"
"s36965914",2,"iL187222",1,200,0.777777777777778,0.0333333333333333,3810,"1","S","I"
"s36965914",2,"iL187222",2,25,0,0.333333333333333,926,"0","S","I"
"s36965914",2,"iL187222",3,250,1,0.0333333333333333,1273,"0","S","I"
"s36965914",2,"iL187222",4,150,0.555555555555556,0.0666666666666667,908,"0","S","I"
"s36965914",2,"iL187222",5,50,0.111111111111111,0.166666666666667,1219,"1","S","I"
"s36965914",2,"iL187222",6,100,0.333333333333333,0.1,1336,"0","S","I"
"s36965914",2,"iL187222",7,175,0.666666666666667,0.0333333333333333,1419,"0","S","I"
"s36965914",2,"iL187222",8,225,0.888888888888889,0.0333333333333333,1003,"1","S","I"
"s36965914",2,"iL187222",9,75,0.222222222222222,0.133333333333333,1885,"1","S","I"
"s36965914",2,"iL187222",10,125,0.444444444444444,0.0666666666666667,1457,"0","S","I"
"42",1,"cL144709",1,125,0.444444444444444,0.0666666666666667,2507,"1","S","C"
"42",1,"cL144709",2,100,0.333333333333333,0.1,2283,"1","S","C"
"42",1,"cL144709",3,225,0.888888888888889,0.0333333333333333,2921,"1","S","C"
"42",1,"cL144709",4,150,0.555555555555556,0.0666666666666667,2307,"1","S","C"
"42",1,"cL144709",5,75,0.222222222222222,0.133333333333333,2302,"1","S","C"
"42",1,"cL144709",6,175,0.666666666666667,0.0333333333333333,1179,"0","S","C"
"42",1,"cL144709",7,250,1,0.0333333333333333,1189,"1","S","C"
"42",1,"cL144709",8,25,0,0.333333333333333,960,"1","S","C"
"42",1,"cL144709",9,50,0.111111111111111,0.166666666666667,5125,"1","S","C"
"42",1,"cL144709",10,200,0.777777777777778,0.0333333333333333,1556,"1","S","C"
"s31597240",3,"iL902273",1,175,0.666666666666667,0.0333333333333333,1216,"1","S","I"
"s31597240",3,"iL902273",2,250,1,0.0333333333333333,1252,"0","S","I"
"s31597240",3,"iL902273",3,200,0.777777777777778,0.0333333333333333,1867,"1","S","I"
"s31597240",3,"iL902273",4,50,0.111111111111111,0.166666666666667,902,"0","S","I"
"s31597240",3,"iL902273",5,125,0.444444444444444,0.0666666666666667,4081,"1","S","I"
"s31597240",3,"iL902273",6,75,0.222222222222222,0.133333333333333,1229,"0","S","I"
"s31597240",3,"iL902273",7,100,0.333333333333333,0.1,1054,"0","S","I"
"s31597240",3,"iL902273",8,25,0,0.333333333333333,879,"0","S","I"
"s31597240",3,"iL902273",9,150,0.555555555555556,0.0666666666666667,1359,"1","S","I"
"s31597240",3,"iL902273",10,225,0.888888888888889,0.0333333333333333,1073,"1","S","I"
"s79252934",5,"iU600365",1,175,0.666666666666667,0.1,752,"0","U","I"
"s79252934",5,"iU600365",2,25,0,0.1,822,"0","U","I"
"s79252934",5,"iU600365",3,50,0.111111111111111,0.1,776,"1","U","I"
"s79252934",5,"iU600365",4,75,0.222222222222222,0.1,3735,"1","U","I"
"s79252934",5,"iU600365",5,125,0.444444444444444,0.1,759,"0","U","I"
"s79252934",5,"iU600365",6,100,0.333333333333333,0.1,1246,"0","U","I"
"s79252934",5,"iU600365",7,250,1,0.1,725,"1","U","I"
"s79252934",5,"iU600365",8,225,0.888888888888889,0.1,1502,"1","U","I"
"s79252934",5,"iU600365",9,200,0.777777777777778,0.1,825,"0","U","I"
"s79252934",5,"iU600365",10,150,0.555555555555556,0.1,743,"0","U","I"
"s50150563",1,"iU538938",1,225,0.888888888888889,0.1,4234,"1","U","I"
"s50150563",1,"iU538938",2,175,0.666666666666667,0.1,5986,"1","U","I"
"s50150563",1,"iU538938",3,50,0.111111111111111,0.1,906,"0","U","I"
"s50150563",1,"iU538938",4,25,0,0.1,933,"0","U","I"
"s50150563",1,"iU538938",5,150,0.555555555555556,0.1,1506,"1","U","I"
"s50150563",1,"iU538938",6,250,1,0.1,868,"0","U","I"
"s50150563",1,"iU538938",7,200,0.777777777777778,0.1,683,"1","U","I"
"s50150563",1,"iU538938",8,125,0.444444444444444,0.1,1364,"0","U","I"
"s50150563",1,"iU538938",9,75,0.222222222222222,0.1,1013,"0","U","I"
"s50150563",1,"iU538938",10,100,0.333333333333333,0.1,923,"0","U","I"
"s44797969",1,"iL977317",1,175,0.666666666666667,0.0333333333333333,1877,"1","S","I"
"s44797969",1,"iL977317",2,100,0.333333333333333,0.1,786,"0","S","I"
"s44797969",1,"iL977317",3,225,0.888888888888889,0.0333333333333333,1020,"0","S","I"
"s44797969",1,"iL977317",4,200,0.777777777777778,0.0333333333333333,990,"1","S","I"
"s44797969",1,"iL977317",5,25,0,0.333333333333333,982,"0","S","I"
"s44797969",1,"iL977317",6,125,0.444444444444444,0.0666666666666667,826,"1","S","I"
"s44797969",1,"iL977317",7,50,0.111111111111111,0.166666666666667,882,"0","S","I"
"s44797969",1,"iL977317",8,75,0.222222222222222,0.133333333333333,669,"0","S","I"
"s44797969",1,"iL977317",9,150,0.555555555555556,0.0666666666666667,1604,"1","S","I"
"s44797969",1,"iL977317",10,250,1,0.0333333333333333,774,"0","S","I"
