"","participant","session_code","condition","distribution","chain","generation","parent","word0","word1","round","final_round","converged","correct_mapping","produced_mapping","score","trainset","testset","trainresponses","testresponses","trainresponse_changes","testresponse_changes","train_RTs","test_RTs","duration_consent","duration_callback","duration_comprehension","duration_instruction","duration_round","duration_experiment","whole_experiment","jointime_webapp2","jointime_user","jointime_user_UTC","comprehension_tries","experiment","created","bonused","system1024","system512","system1024_input","system512_input","N_boundaries","N_boundaries_input","N_boundaries_change","n_label1","n_label1_input","n_label1_change","p_input","p_output","p_change","trajectory","iteration"
"480","cR478874","s82581328","C","R",23,4,"cR451997","buv","kal",1,TRUE,FALSE,"1,1,1,1,1,0,0,1,1,1","0,0,0,1,1,0,1,1,1,1",6,"9,8,2,7,8,9,4,9,7,4,9,0,6,1,9,6,6,9,5,9,3,9,9,8,7,7,5,8,8,9","3,1,2,7,0,8,4,9,5,6","1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1","1,0,0,1,0,1,1,1,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0","1586,1699,1376,1286,913,1047,1153,850,856,981,868,1116,791,1350,1227,1215,1217,922,1229,766,1136,839,806,1452,1391,1537,1056,897,3471,1515","1161,972,1032,1074,1095,1698,2671,1026,1198,1247",13910,199,26224,10230,237179,287742,5,"13:36:35 07/09/19 UTC","Tue Jul 09 2019 09:36:35 GMT-0400 (Eastern Daylight Time)","13:36:35 07/09/19 UTC",0,"category_change_1","13:41:09 07/09/19 UTC","no","0001101111","1110010000","1111100111","1111100111",3,2,1,4,8,-4,0.2,0.4,0.2,"23",4
"481","iR925144","s34163675","I","R",NA,NA,NA,"seb","nuk",5,FALSE,FALSE,"1,0,0,1,0,1,1,1,0,0","1,1,0,1,1,0,1,0,0,0",6,"4,6,7,9,7,9,9,7,6,0,7,5,9,9,1,8,9,9,9,8,3,5,8,8,9,2,6,8,9,4","2,9,1,0,3,8,6,7,4,5","1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1","0,0,1,1,1,0,1,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0","3386,2700,1406,1238,3153,1123,1163,2546,2318,1278,1629,1529,1216,1120,4901,3267,1361,1555,1594,1623,4479,1453,1410,1448,1270,2262,2913,1525,1343,5556","5203,1155,2411,1472,3527,1165,1813,1728,2177,2244",8704,366,58324,52146,335566,1862126,NA,"13:07:26 07/09/19 UTC","Tue Jul 09 2019 16:07:26 GMT 0300 (Ora standard di Mosca)","13:07:26 07/09/19 UTC",0,"category_change_1","13:38:19 07/09/19 UTC","no","1101101000","1101101000","1001011100","1001011100",5,5,0,5,5,0,0.5,0.5,0,"s34163675",5
"482","cL439356","s90684248","C","L",44,2,"cL666993","buv","kal",1,TRUE,FALSE,"1,1,0,0,0,0,0,1,1,1","1,1,0,0,0,0,0,0,1,1",9,"7,4,3,3,0,2,0,0,2,2,1,8,9,1,1,0,4,0,5,2,0,5,3,0,1,0,0,6,0,1","4,2,8,9,1,0,6,3,5,7","0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1","0,0,1,1,1,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2420,1120,830,630,908,989,569,608,1099,799,1454,1167,715,846,1868,1477,865,738,756,811,767,1210,910,720,952,881,527,1710,715,1187","963,1682,714,728,449,497,699,779,624,762",7421,232,25277,2132,205811,240873,4,"13:09:16 07/09/19 UTC","Tue Jul 09 2019 09:09:16 GMT-0400 (Eastern Daylight Time)","13:09:16 07/09/19 UTC",0,"category_change_1","13:13:10 07/09/19 UTC","no","1100000011","1100000011","1100000111","1100000111",2,2,0,4,5,-1,0.5,0.4,-0.1,"44",2
"483","iR925144","s34163675","I","R",NA,NA,NA,"seb","nuk",8,TRUE,FALSE,"1,0,1,1,0,0,1,0,0,0","1,0,1,0,0,1,0,0,0,0",7,"7,9,4,9,9,8,8,4,3,1,8,7,8,9,9,5,9,2,9,9,9,9,7,6,6,7,6,0,8,5","9,4,5,2,1,7,0,8,3,6","0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0","0,0,1,1,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,3,0,0,0,0,0,0","11217,1181,2043,1033,1115,1307,1871,4176,2459,3331,1352,1372,1103,1124,1042,1865,1584,2001,1047,1763,1201,1133,2565,2082,1723,1965,1578,1367,1169,1547","1850,1335,1672,1402,1336,1233,1321,1152,1998,1835",8704,366,58324,52146,264683,2663688,44,"13:07:26 07/09/19 UTC","Tue Jul 09 2019 16:07:26 GMT 0300 (Ora standard di Mosca)","13:07:26 07/09/19 UTC",0,"category_change_1","13:51:41 07/09/19 UTC","no","1010010000","1010010000","1011001000","1011001000",5,5,0,3,4,-1,0.4,0.3,-0.1,"s34163675",8
"484","iL629593","s88714571","I","L",NA,NA,NA,"gos","tef",2,FALSE,FALSE,"1,0,0,0,0,0,0,1,0,1","1,0,0,0,0,0,0,0,0,1",9,"2,4,0,5,6,0,2,2,7,0,3,0,1,0,0,2,1,0,9,1,3,1,3,8,0,4,5,0,1,0","6,4,9,5,1,8,2,7,0,3","0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1","0,0,1,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1407,1057,1057,881,923,899,1144,963,1384,2331,2189,903,1188,1236,1025,1282,1512,911,1560,1349,1339,1252,1089,1136,1010,1092,878,960,1362,912","1557,1213,1245,836,971,1038,965,892,870,842",8499,233,27649,8672,212519,478683,NA,"13:14:49 07/09/19 UTC","Tue Jul 09 2019 09:14:47 GMT-0400 (Eastern Daylight Time)","13:14:47 07/09/19 UTC",0,"category_change_1","13:22:39 07/09/19 UTC","no","1000000001","1000000001","1000000101","1000000101",2,4,-2,2,3,-1,0.3,0.2,-0.1,"s88714571",2
"485","iL730742","s69688787","I","L",NA,NA,NA,"gos","tef",4,TRUE,TRUE,"0,1,1,1,1,1,1,1,1,0","0,1,1,1,1,1,1,1,1,0",10,"0,1,0,1,9,4,3,0,4,2,1,0,0,2,2,7,0,0,0,5,6,1,8,5,3,1,0,0,3,2","3,1,0,9,5,2,4,7,8,6","0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1","1,1,0,0,1,1,1,1,1,1","0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0","1047,571,1047,1351,1176,1095,1076,1573,1116,1032,974,1193,787,1032,1089,1451,1155,758,430,962,1090,2110,1608,890,774,2256,794,850,1308,1252","1575,1136,1230,981,1405,796,705,902,798,836",18519,602,123171,23547,214802,1137707,19,"13:07:13 07/09/19 UTC","Tue Jul 09 2019 18:37:11 GMT 0530 (India Standard Time)","13:07:11 07/09/19 UTC",1,"category_change_1","13:25:52 07/09/19 UTC","no","0111111110","1000000001","0111111110","1000000001",2,2,0,2,2,0,0.2,0.2,0,"s69688787",4
"486","cL305786","s35052523","C","L",39,4,"cL942098","vit","lem",1,TRUE,FALSE,"0,0,0,0,1,1,1,1,1,1","0,0,0,0,0,1,1,1,1,1",9,"1,5,2,0,0,0,1,0,0,1,4,9,1,3,1,3,0,3,2,0,2,5,0,8,7,0,0,4,2,6","2,6,8,9,7,5,4,3,0,1","0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1","0,1,1,1,1,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2477,1856,925,906,682,767,667,703,520,1298,778,874,799,1718,768,866,527,1018,531,1155,1209,1670,892,778,710,729,1019,2035,1167,1225","1106,693,698,518,1146,1066,637,482,413,462",17221,233,25987,3018,224684,271143,5,"13:30:05 07/09/19 UTC","Tue Jul 09 2019 08:30:07 GMT-0500 (Central Daylight Time)","13:30:07 07/09/19 UTC",0,"category_change_1","13:34:19 07/09/19 UTC","no","0000011111","1111100000","0000111111","1111000000",1,1,0,5,4,1,0.4,0.5,0.1,"39",4
"487","iL436017","s15191989","I","L",NA,NA,NA,"gos","tef",1,FALSE,FALSE,"0,1,0,0,1,1,1,1,0,0","0,0,0,0,1,1,1,1,0,0",9,"2,1,4,0,3,0,0,0,3,6,1,0,5,1,3,0,2,0,2,8,0,0,2,1,7,4,9,0,5,1","2,5,3,1,4,8,7,9,6,0","0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0","0,1,0,0,1,0,1,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1815,886,1042,1612,1023,751,821,970,1269,1407,912,902,1145,3184,989,977,1129,908,1476,962,903,919,966,1187,1701,1345,1374,805,1098,1532","1575,1153,1358,887,1152,2268,1176,1252,996,764",8102,320,90034,28667,248368,375490,NA,"13:11:31 07/09/19 UTC","Tue Jul 09 2019 08:11:32 GMT-0500 (Central Daylight Time)","13:11:32 07/09/19 UTC",0,"category_change_1","13:17:39 07/09/19 UTC","no","0000111100","1111000011","0100111100","1011000011",2,4,-2,6,5,1,0.5,0.4,-0.1,"s15191989",1
"488","iR983876","s50566959","I","R",NA,NA,NA,"seb","nuk",3,FALSE,FALSE,"0,0,1,1,1,1,1,1,0,1","0,0,0,1,1,1,1,1,0,1",9,"2,9,9,9,8,7,8,9,9,1,7,8,9,7,0,8,6,8,6,6,5,9,3,9,9,9,5,4,7,4","5,8,2,7,0,6,1,3,9,4","1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1","1,0,0,1,0,1,0,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1447,1016,735,720,1522,1671,1528,1060,863,2055,965,1470,933,3049,1551,1914,1033,1313,1023,946,852,1345,3615,1252,855,878,1322,910,1803,1288","1696,1230,3899,955,938,963,1581,1338,1020,1297",28828,200,45471,23240,221434,801464,NA,"13:06:56 07/09/19 UTC","Tue Jul 09 2019 09:06:56 GMT-0400 (Eastern Daylight Time)","13:06:56 07/09/19 UTC",0,"category_change_1","13:19:49 07/09/19 UTC","no","0001111101","1110000010","0011111101","1100000010",3,3,0,4,3,1,0.3,0.4,0.1,"s50566959",3
"489","cL226361","s84262146","C","L",37,3,"cL387531","gos","tef",1,TRUE,FALSE,"0,1,1,1,1,1,1,0,0,0","0,1,1,1,1,1,0,0,0,0",9,"0,2,2,2,5,8,1,0,3,1,1,0,0,0,9,0,0,0,3,0,7,1,0,6,2,3,4,1,5,4","9,4,1,6,5,0,3,7,2,8","0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1","0,1,1,0,1,0,1,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","4218,1204,1054,810,961,1103,1276,984,965,1988,1649,841,946,623,543,796,2845,853,1296,611,901,1538,638,1084,994,1754,2093,1098,2597,1371","2625,1540,781,2714,818,820,843,1338,840,857",7535,332,28785,5679,831756,874086,15,"13:23:09 07/09/19 UTC","Tue Jul 09 2019 09:23:14 GMT-0400 (Eastern Daylight Time)","13:23:14 07/09/19 UTC",0,"category_change_1","13:37:35 07/09/19 UTC","no","0111110000","1000001111","0111111000","1000000111",2,2,0,5,4,1,0.4,0.5,0.1,"37",3
"490","cU204424","s80913843","C","U",12,5,"cU997621","seb","nuk",1,TRUE,FALSE,"1,0,1,0,1,0,1,1,0,1","1,0,1,0,1,0,1,1,0,0",9,"2,0,2,8,7,3,4,5,6,5,0,5,0,8,4,1,6,4,9,1,7,6,9,3,9,1,3,7,2,8","0,4,8,5,2,9,1,7,3,6","0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0","1,1,0,0,1,0,0,1,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,1,0,0,0,0,0,0,0,0","1767,1171,826,1842,9386,1230,907,2660,1360,3479,1534,1586,1282,1410,1265,1070,2668,1272,1163,1104,1640,1319,1270,2540,1069,1505,1884,1209,1443,2262","2094,1706,2144,2317,2318,5258,9845,4068,1337,1379",33203,286,48324,9284,275010,366107,6,"13:33:27 07/09/19 UTC","Tue Jul 09 2019 09:33:26 GMT-0400 (Eastern Daylight Time)","13:33:26 07/09/19 UTC",0,"category_change_1","13:38:59 07/09/19 UTC","no","1010101100","1010101100","1010101101","1010101101",7,8,-1,5,6,-1,0.4,0.5,0.1,"12",5
"491","iL242076","s93947685","I","L",NA,NA,NA,"dap","mig",2,FALSE,FALSE,"0,0,1,1,0,1,1,0,0,1","0,0,1,0,0,0,1,1,0,1",7,"1,0,1,5,0,1,7,3,1,2,0,0,0,0,5,3,0,0,4,0,4,1,2,6,3,8,9,0,2,2","9,3,6,0,5,1,8,4,7,2","0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1","1,0,1,0,0,0,0,0,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,1,0,0","1205,1056,2070,1431,1124,1274,1350,1112,1149,1838,1123,1036,1170,833,1522,2219,871,1010,1173,836,1011,1297,2285,901,1234,1163,734,1028,1321,1414","1977,5935,3251,916,3435,968,1175,1618,2565,1906",33610,233,37652,14801,231856,573086,NA,"13:12:21 07/09/19 UTC","Tue Jul 09 2019 09:12:22 GMT-0400 (Eastern Daylight Time)","13:12:22 07/09/19 UTC",1,"category_change_1","13:21:20 07/09/19 UTC","no","0010001101","1101110010","0011011001","1100100110",5,5,0,6,5,1,0.5,0.4,-0.1,"s93947685",2
"492","iL242076","s93947685","I","L",NA,NA,NA,"dap","mig",5,FALSE,FALSE,"0,0,1,1,0,0,0,1,0,1","0,0,0,1,0,0,0,1,0,1",9,"1,6,1,2,4,5,0,9,0,0,5,2,7,1,0,0,3,1,2,3,0,4,0,2,8,0,1,3,0,0","5,7,4,6,9,0,2,8,1,3","0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0","0,1,0,0,1,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1922,2861,1410,1317,1384,1960,841,1293,949,843,2103,1150,1743,1368,1202,926,2204,1107,1112,974,1028,1330,850,1402,2351,839,1361,939,547,933","3184,2000,2253,1817,1073,938,4618,1187,1347,869",33610,233,37652,14801,228742,1274168,NA,"13:12:21 07/09/19 UTC","Tue Jul 09 2019 09:12:22 GMT-0400 (Eastern Daylight Time)","13:12:22 07/09/19 UTC",1,"category_change_1","13:33:01 07/09/19 UTC","no","0001000101","1110111010","0011000101","1100111010",5,5,0,7,6,1,0.4,0.3,-0.1,"s93947685",5
"493","cL391286","s80026078","C","L",44,4,"cL750207","buv","kal",1,TRUE,FALSE,"1,1,0,0,0,0,0,1,1,1","1,1,0,0,0,0,0,0,1,1",9,"0,0,0,2,4,0,3,1,5,2,2,3,0,1,6,7,1,8,5,0,0,4,1,9,0,0,2,3,0,1","0,3,8,1,6,2,4,9,5,7","0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1","1,0,1,1,0,0,0,1,0,0","2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","3686,805,969,1452,828,1170,971,2839,879,2036,1295,1010,687,2434,893,822,2261,1182,978,1169,1132,1023,1370,1565,1939,4356,2122,1094,968,2258","835,1652,1105,1106,4240,4741,1022,1035,4673,1312",5197,181,36617,5069,250667,297731,5,"13:21:36 07/09/19 UTC","Tue Jul 09 2019 09:21:36 GMT-0400 (Eastern Daylight Time)","13:21:36 07/09/19 UTC",0,"category_change_1","13:26:29 07/09/19 UTC","no","1100000011","1100000011","1100000111","1100000111",2,2,0,4,5,-1,0.5,0.4,-0.1,"44",4
"494","iR849000","s98788102","I","R",NA,NA,NA,"pon","fud",3,FALSE,FALSE,"1,1,1,1,0,0,0,0,0,1","1,1,1,0,0,0,0,0,0,1",9,"6,7,2,6,9,4,5,0,9,9,9,8,4,9,7,9,9,9,8,8,5,7,3,1,8,7,8,6,9,9","3,5,4,1,9,0,6,7,8,2","0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1","0,0,0,1,1,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1434,1127,1030,1045,985,1581,943,1168,1503,912,921,2899,1039,1052,1328,1636,2205,1425,1471,1047,1718,1108,1045,991,1874,1442,1166,1414,1774,1422","2540,1370,1674,1149,1180,1524,1275,926,858,1634",7419,249,78511,13565,232825,1318107,NA,"13:09:56 07/09/19 UTC","Tue Jul 09 2019 09:09:57 GMT-0400 (Eastern Daylight Time)","13:09:57 07/09/19 UTC",0,"category_change_1","13:31:47 07/09/19 UTC","no","1110000001","1110000001","1111000001","1111000001",2,2,0,4,5,-1,0.5,0.4,-0.1,"s98788102",3
"495","iR849000","s98788102","I","R",NA,NA,NA,"pon","fud",7,FALSE,FALSE,"1,1,0,0,0,0,0,0,0,1","1,1,1,0,0,0,0,0,0,1",9,"3,8,1,2,9,6,5,7,9,5,9,9,9,7,6,7,9,8,9,8,0,7,6,9,9,8,4,4,9,8","6,5,8,3,7,4,9,2,1,0","0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0","0,0,0,0,0,0,1,1,1,1","0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1353,949,2171,1253,1777,1194,1105,1106,1011,1085,1805,1393,981,1370,1104,1057,1262,1686,1325,1218,1182,1144,1078,1662,1277,1308,1384,1204,1069,1490","2184,1156,1173,1029,989,1060,1285,1836,950,1058",7419,249,78511,13565,231343,2466244,NA,"13:09:56 07/09/19 UTC","Tue Jul 09 2019 09:09:57 GMT-0400 (Eastern Daylight Time)","13:09:57 07/09/19 UTC",0,"category_change_1","13:50:55 07/09/19 UTC","no","1110000001","1110000001","1100000001","1100000001",2,2,0,4,3,1,0.3,0.4,0.1,"s98788102",7
"496","iU413460","s75818780","I","U",NA,NA,NA,"buv","kal",2,FALSE,FALSE,"1,1,0,0,0,1,1,1,0,0","1,1,1,1,1,1,1,0,0,0",6,"0,7,5,7,4,5,2,0,2,6,8,9,1,4,1,7,0,3,3,8,6,3,6,1,9,8,9,2,5,4","8,4,5,9,6,2,0,7,3,1","1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0","0,1,1,0,1,1,1,0,1,1","0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,1,0,0,0,0","944,869,1032,1046,1242,879,612,3813,979,770,857,1187,1228,871,2088,1303,1037,601,798,572,577,603,763,704,726,972,708,1580,1490,938","2009,665,619,639,977,1288,597,865,769,1289",6630,331,27067,2270,205416,479577,NA,"13:17:58 07/09/19 UTC","Tue Jul 09 2019 08:17:56 GMT-0500 (Central Daylight Time)","13:17:56 07/09/19 UTC",0,"category_change_1","13:25:51 07/09/19 UTC","no","1111111000","1111111000","1100011100","1100011100",1,3,-2,7,5,2,0.5,0.3,-0.2,"s75818780",2
"497","cL995579","s33199093","C","L",37,4,"cL226361","gos","tef",1,TRUE,FALSE,"0,1,1,1,1,1,0,0,0,0","0,1,1,1,1,1,1,0,0,0",9,"0,0,5,1,2,1,0,0,2,0,2,4,0,8,1,1,0,9,0,0,0,3,6,3,7,5,2,3,1,4","4,0,7,1,6,5,2,9,8,3","1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1","1,0,0,1,1,1,1,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2424,1410,1355,1295,1703,1424,967,3326,1464,1341,1586,1053,1391,1047,2095,1604,1195,1596,1207,935,1440,1302,19369,1327,2519,21380,39175,11554,1413,978","1212,1324,1391,1007,787,980,1308,1236,895,991",14266,232,53419,16572,317864,402352,7,"13:37:43 07/09/19 UTC","Tue Jul 09 2019 08:37:42 GMT-0500 (Central Daylight Time)","13:37:42 07/09/19 UTC",0,"category_change_1","13:44:11 07/09/19 UTC","no","0111111000","1000000111","0111110000","1000001111",2,2,0,4,5,-1,0.5,0.4,-0.1,"37",4
"498","iL308010","s18325454","I","L",NA,NA,NA,"pon","fud",2,FALSE,FALSE,"0,1,1,1,0,1,0,0,0,0","0,1,1,1,1,1,0,1,0,0",8,"2,9,0,0,2,3,4,0,0,5,0,2,3,2,4,3,6,1,1,1,5,7,0,1,1,8,0,0,0,0","9,1,8,4,0,3,2,7,6,5","1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0","0,1,0,1,0,1,1,1,0,1","0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1372,884,639,761,1008,1942,776,687,719,1046,611,1044,1367,895,988,868,1592,760,755,839,905,1203,790,1525,1329,816,2765,759,754,883","841,1026,2139,713,718,1013,2630,1443,1744,1053",39679,365,41963,70165,207562,620232,NA,"13:18:44 07/09/19 UTC","Tue Jul 09 2019 15:18:43 GMT 0200 (Central European Summer Time)","13:18:43 07/09/19 UTC",0,"category_change_1","13:28:24 07/09/19 UTC","no","0111110100","1000001011","0111010000","1000101111",4,4,0,4,6,-2,0.4,0.4,0,"s18325454",2
"499","iR415143","s68137358","I","R",NA,NA,NA,"seb","nuk",1,FALSE,FALSE,"0,0,0,1,1,1,1,0,0,1","0,0,0,0,0,1,1,1,1,1",6,"9,2,4,9,8,9,6,9,5,7,9,0,7,8,3,7,4,1,9,9,8,8,9,6,5,6,9,7,9,8","1,8,3,0,2,4,7,9,5,6","1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0","0,1,0,0,0,0,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","2149,1400,1007,1122,1845,1253,1073,1011,797,1470,1091,1006,1369,2209,8706,811,903,879,904,1028,1383,856,964,1838,1617,1238,1062,1388,1205,1479","986,1771,1576,741,1166,862,788,764,2800,1177",4917,216,30751,134538,233876,404298,NA,"13:33:04 07/09/19 UTC","Tue Jul 09 2019 06:32:59 GMT-0700 (Pacific Daylight Time)","13:32:59 07/09/19 UTC",0,"category_change_1","13:39:44 07/09/19 UTC","no","0000011111","1111100000","0001111001","1110000110",1,3,-2,5,5,0,0.5,0.5,0,"s68137358",1
"500","iU201298","s81075626","I","U",NA,NA,NA,"dap","mig",2,TRUE,TRUE,"0,0,0,0,0,1,1,1,1,1","0,0,0,0,0,1,1,1,1,1",10,"5,2,6,5,9,7,2,5,3,8,7,1,4,4,1,1,9,0,3,9,0,0,7,8,8,6,3,2,4,6","4,8,1,3,0,9,5,2,6,7","1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1","0,1,0,0,0,1,1,0,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","891,863,728,820,835,800,913,935,1120,1054,1728,1072,1572,805,4249,857,1084,755,757,1216,1151,1121,1103,1905,1543,5288,968,971,1869,1169","1471,805,855,858,874,743,858,863,1192,730",7595,266,786730,2820,221530,1568551,26,"13:08:42 07/09/19 UTC","Tue Jul 09 2019 08:08:42 GMT-0500 (Central Daylight Time)","13:08:42 07/09/19 UTC",2,"category_change_1","13:34:42 07/09/19 UTC","no","0000011111","1111100000","0000011111","1111100000",1,1,0,5,5,0,0.5,0.5,0,"s81075626",2
"501","iR857968","s56599397","I","R",NA,NA,NA,"seb","nuk",1,FALSE,FALSE,"0,1,1,0,0,1,0,1,1,0","1,0,0,0,1,0,0,1,0,0",4,"9,9,0,9,3,7,7,7,9,1,8,9,9,5,7,8,8,8,9,5,9,6,6,9,8,4,4,9,2,6","6,0,3,9,7,1,8,5,2,4","0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1","0,1,0,0,1,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,1","4714,1849,654,804,1139,627,1173,1185,842,1022,1724,856,1004,1768,1075,1060,771,940,908,29486,101872,941,1317,1325,1425,3045,13521,20991,12684,1693","3221,902,1141,345,1579,1276,2657,2338,1189,740",8837,431,44653,15401,484325,553647,NA,"13:03:33 07/09/19 UTC","Tue Jul 09 2019 09:03:32 GMT-0400 (Eastern Daylight Time)","13:03:32 07/09/19 UTC",1,"category_change_1","13:12:38 07/09/19 UTC","no","1000100100","1000100100","0110010110","1001101001",5,6,-1,3,5,-2,0.5,0.3,-0.2,"s56599397",1
